DATE,TIME,1MIN,6MIN,ALTERNATE,PREDICTED,RESIDUAL
3/12/2011,23:08,-0.04,-,-,0.06,-0.1
3/12/2011,23:09,0.07,-,-,0.06,0.01
3/12/2011,23:10,0.21,-,-,0.06,0.15
3/12/2011,23:11,0.31,-,-,0.06,0.25
3/12/2011,23:12,0.35,0.32,-,0.06,0.29
3/12/2011,23:13,0.35,-,-,0.06,0.29
3/12/2011,23:14,0.34,-,-,0.06,0.28
3/12/2011,23:15,0.34,-,-,0.06,0.28
3/12/2011,23:16,0.36,-,-,0.06,0.3
3/12/2011,23:17,0.4,-,-,0.06,0.34
3/12/2011,23:18,0.44,0.41,-,0.06,0.38
3/12/2011,23:19,0.41,-,-,0.06,0.35
3/12/2011,23:20,0.37,-,-,0.06,0.31
3/12/2011,23:21,0.29,-,-,0.06,0.23
3/12/2011,23:22,0.19,-,-,0.06,0.13
3/12/2011,23:23,0.06,-,-,0.06,0
3/12/2011,23:24,-0.06,0.01,-,0.06,-0.12
3/12/2011,23:25,-0.15,-,-,0.06,-0.21
3/12/2011,23:26,-0.25,-,-,0.06,-0.31
3/12/2011,23:27,-0.33,-,-,0.06,-0.39
3/12/2011,23:28,-0.39,-,-,0.06,-0.45
3/12/2011,23:29,-0.4,-,-,0.06,-0.46
3/12/2011,23:30,-0.4,-0.4,-,0.06,-0.46
3/12/2011,23:31,-0.37,-,-,0.06,-0.43
3/12/2011,23:32,-0.29,-,-,0.06,-0.35
3/12/2011,23:33,-0.17,-,-,0.06,-0.23
3/12/2011,23:34,-0.04,-,-,0.06,-0.1
3/12/2011,23:35,0.09,-,-,0.06,0.03
3/12/2011,23:36,0.2,0.14,-,0.06,0.14
3/12/2011,23:37,0.28,-,-,0.06,0.22
3/12/2011,23:38,0.37,-,-,0.06,0.31
3/12/2011,23:39,0.42,-,-,0.06,0.36
3/12/2011,23:40,0.42,-,-,0.05,0.37
3/12/2011,23:41,0.4,-,-,0.05,0.35
3/12/2011,23:42,0.36,0.38,-,0.05,0.31
3/12/2011,23:43,0.31,-,-,0.05,0.26
3/12/2011,23:44,0.26,-,-,0.05,0.21
3/12/2011,23:45,0.22,-,-,0.05,0.17
3/12/2011,23:46,0.17,-,-,0.05,0.12
3/12/2011,23:47,0.12,-,-,0.05,0.07
3/12/2011,23:48,0.06,0.1,-,0.05,0.01
3/12/2011,23:49,0.02,-,-,0.05,-0.03
3/12/2011,23:50,-0.01,-,-,0.05,-0.06
3/12/2011,23:51,-0.02,-,-,0.05,-0.07
3/12/2011,23:52,-0.03,-,-,0.05,-0.08
3/12/2011,23:53,-0.03,-,-,0.05,-0.08
3/12/2011,23:54,-0.01,-0.02,-,0.05,-0.06
3/12/2011,23:55,0.02,-,-,0.05,-0.03
3/12/2011,23:56,0.1,-,-,0.05,0.05
3/12/2011,23:57,0.18,-,-,0.05,0.13
3/12/2011,23:58,0.22,-,-,0.05,0.17
3/12/2011,23:59,0.24,-,-,0.05,0.19
3/13/2011,0:00,0.19,0.21,-,0.05,0.14
3/13/2011,0:01,0.13,-,-,0.05,0.08
3/13/2011,0:02,0.04,-,-,0.05,-0.01
3/13/2011,0:03,-0.07,-,-,0.05,-0.12
3/13/2011,0:04,-0.19,-,-,0.06,-0.25
3/13/2011,0:05,-0.29,-,-,0.06,-0.35
3/13/2011,0:06,-0.37,-0.32,-,0.06,-0.43
3/13/2011,0:07,-0.4,-,-,0.06,-0.46
3/13/2011,0:08,-0.39,-,-,0.06,-0.45
3/13/2011,0:09,-0.35,-,-,0.06,-0.41
3/13/2011,0:10,-0.28,-,-,0.06,-0.34
3/13/2011,0:11,-0.18,-,-,0.06,-0.24
3/13/2011,0:12,-0.04,-0.1,-,0.06,-0.1
3/13/2011,0:13,0.12,-,-,0.06,0.06
3/13/2011,0:14,0.28,-,-,0.06,0.22
3/13/2011,0:15,0.42,-,-,0.06,0.36
3/13/2011,0:16,0.51,-,-,0.06,0.45
3/13/2011,0:17,0.6,-,-,0.06,0.54
3/13/2011,0:18,0.64,0.62,-,0.06,0.58
3/13/2011,0:19,0.66,-,-,0.06,0.6
3/13/2011,0:20,0.63,-,-,0.06,0.57
3/13/2011,0:21,0.51,-,-,0.06,0.45
3/13/2011,0:22,0.4,-,-,0.06,0.34
3/13/2011,0:23,0.28,-,-,0.06,0.22
3/13/2011,0:24,0.17,0.23,-,0.06,0.11
3/13/2011,0:25,0.08,-,-,0.06,0.02
3/13/2011,0:26,0.01,-,-,0.06,-0.05
3/13/2011,0:27,-0.08,-,-,0.06,-0.14
3/13/2011,0:28,-0.12,-,-,0.06,-0.18
3/13/2011,0:29,-0.12,-,-,0.06,-0.18
3/13/2011,0:30,-0.11,-0.12,-,0.06,-0.17
3/13/2011,0:31,-0.11,-,-,0.06,-0.17
3/13/2011,0:32,-0.08,-,-,0.06,-0.14
3/13/2011,0:33,-0.01,-,-,0.06,-0.07
3/13/2011,0:34,0.05,-,-,0.06,-0.01
3/13/2011,0:35,0.07,-,-,0.06,0.01
3/13/2011,0:36,0.1,0.09,-,0.06,0.04
3/13/2011,0:37,0.1,-,-,0.06,0.04
3/13/2011,0:38,0.05,-,-,0.06,-0.01
3/13/2011,0:39,-0.07,-,-,0.06,-0.13
3/13/2011,0:40,-0.22,-,-,0.07,-0.29
3/13/2011,0:41,-0.32,-,-,0.07,-0.39
3/13/2011,0:42,-0.4,-0.36,-,0.07,-0.47
3/13/2011,0:43,-0.43,-,-,0.07,-0.5
3/13/2011,0:44,-0.38,-,-,0.07,-0.45
3/13/2011,0:45,-0.25,-,-,0.07,-0.32
3/13/2011,0:46,-0.08,-,-,0.07,-0.15
3/13/2011,0:47,0.12,-,-,0.07,0.05
3/13/2011,0:48,0.33,0.23,-,0.07,0.26
3/13/2011,0:49,0.53,-,-,0.07,0.46
3/13/2011,0:50,0.67,-,-,0.07,0.6
3/13/2011,0:51,0.72,-,-,0.07,0.65
3/13/2011,0:52,0.7,-,-,0.07,0.63
3/13/2011,0:53,0.61,-,-,0.07,0.54
3/13/2011,0:54,0.51,0.56,-,0.07,0.44
3/13/2011,0:55,0.39,-,-,0.07,0.32
3/13/2011,0:56,0.26,-,-,0.07,0.19
3/13/2011,0:57,0.14,-,-,0.07,0.07
3/13/2011,0:58,0.01,-,-,0.07,-0.06
3/13/2011,0:59,-0.06,-,-,0.07,-0.13
3/13/2011,1:00,-0.12,-0.08,-,0.07,-0.19
3/13/2011,1:01,-0.11,-,-,0.07,-0.18
3/13/2011,1:02,-0.08,-,-,0.07,-0.15
3/13/2011,1:03,-0.09,-,-,0.07,-0.16
3/13/2011,1:04,-0.08,-,-,0.08,-0.16
3/13/2011,1:05,-0.1,-,-,0.08,-0.18
3/13/2011,1:06,-0.18,-0.15,-,0.08,-0.26
3/13/2011,1:07,-0.26,-,-,0.08,-0.34
3/13/2011,1:08,-0.39,-,-,0.08,-0.47
3/13/2011,1:09,-0.48,-,-,0.08,-0.56
3/13/2011,1:10,-0.51,-,-,0.08,-0.59
3/13/2011,1:11,-0.49,-,-,0.08,-0.57
3/13/2011,1:12,-0.39,-0.42,-,0.08,-0.47
3/13/2011,1:13,-0.22,-,-,0.08,-0.3
3/13/2011,1:14,0,-,-,0.08,-0.08
3/13/2011,1:15,0.25,-,-,0.08,0.17
3/13/2011,1:16,0.48,-,-,0.09,0.39
3/13/2011,1:17,0.7,-,-,0.09,0.61
3/13/2011,1:18,0.82,0.74,-,0.09,0.73
3/13/2011,1:19,0.84,-,-,0.09,0.75
3/13/2011,1:20,0.77,-,-,0.09,0.68
3/13/2011,1:21,0.59,-,-,0.09,0.5
3/13/2011,1:22,0.4,-,-,0.09,0.31
3/13/2011,1:23,0.22,-,-,0.09,0.13
3/13/2011,1:24,0.08,0.16,-,0.09,-0.01
3/13/2011,1:25,-0.03,-,-,0.09,-0.12
3/13/2011,1:26,-0.11,-,-,0.09,-0.2
3/13/2011,1:27,-0.13,-,-,0.09,-0.22
3/13/2011,1:28,-0.1,-,-,0.1,-0.2
3/13/2011,1:29,-0.03,-,-,0.1,-0.13
3/13/2011,1:30,0.07,0.02,-,0.1,-0.03
3/13/2011,1:31,0.15,-,-,0.1,0.05
3/13/2011,1:32,0.2,-,-,0.1,0.1
3/13/2011,1:33,0.17,-,-,0.1,0.07
3/13/2011,1:34,0.1,-,-,0.1,0
3/13/2011,1:35,0.06,-,-,0.1,-0.04
3/13/2011,1:36,0.05,0.06,-,0.1,-0.05
3/13/2011,1:37,0.05,-,-,0.1,-0.05
3/13/2011,1:38,0.03,-,-,0.1,-0.07
3/13/2011,1:39,0.01,-,-,0.1,-0.09
3/13/2011,1:40,0.03,-,-,0.11,-0.08
3/13/2011,1:41,0.05,-,-,0.11,-0.06
3/13/2011,1:42,0.04,0.04,-,0.11,-0.07
3/13/2011,1:43,0.05,-,-,0.11,-0.06
3/13/2011,1:44,0.02,-,-,0.11,-0.09
3/13/2011,1:45,0.06,-,-,0.11,-0.05
3/13/2011,1:46,0.06,-,-,0.12,-0.06
3/13/2011,1:47,0.02,-,-,0.12,-0.1
3/13/2011,1:48,0.01,0.03,-,0.12,-0.11
3/13/2011,1:49,0.05,-,-,0.12,-0.07
3/13/2011,1:50,0.08,-,-,0.12,-0.04
3/13/2011,1:51,0.15,-,-,0.12,0.03
3/13/2011,1:52,0.24,-,-,0.12,0.12
3/13/2011,1:53,0.36,-,-,0.12,0.24
3/13/2011,1:54,0.41,0.38,-,0.12,0.29
3/13/2011,1:55,0.47,-,-,0.12,0.35
3/13/2011,1:56,0.52,-,-,0.12,0.4
3/13/2011,1:57,0.52,-,-,0.12,0.4
3/13/2011,1:58,0.5,-,-,0.13,0.37
3/13/2011,1:59,0.42,-,-,0.13,0.29
3/13/2011,2:00,0.31,0.37,-,0.13,0.18
3/13/2011,2:01,0.22,-,-,0.13,0.09
3/13/2011,2:02,0.11,-,-,0.13,-0.02
3/13/2011,2:03,0.02,-,-,0.13,-0.11
3/13/2011,2:04,-0.06,-,-,0.14,-0.2
3/13/2011,2:05,-0.11,-,-,0.14,-0.25
3/13/2011,2:06,-0.14,-0.12,-,0.14,-0.28
3/13/2011,2:07,-0.08,-,-,0.14,-0.22
3/13/2011,2:08,-0.03,-,-,0.14,-0.17
3/13/2011,2:09,-0.01,-,-,0.14,-0.15
3/13/2011,2:10,0.01,-,-,0.14,-0.13
3/13/2011,2:11,0,-,-,0.14,-0.14
3/13/2011,2:12,-0.02,-0.01,-,0.14,-0.16
3/13/2011,2:13,-0.01,-,-,0.14,-0.15
3/13/2011,2:14,-0.01,-,-,0.14,-0.15
3/13/2011,2:15,-0.03,-,-,0.14,-0.17
3/13/2011,2:16,-0.01,-,-,0.15,-0.16
3/13/2011,2:17,0.03,-,-,0.15,-0.12
3/13/2011,2:18,0.11,0.07,-,0.15,-0.04
3/13/2011,2:19,0.21,-,-,0.15,0.06
3/13/2011,2:20,0.3,-,-,0.15,0.15
3/13/2011,2:21,0.36,-,-,0.15,0.21
3/13/2011,2:22,0.38,-,-,0.16,0.22
3/13/2011,2:23,0.37,-,-,0.16,0.21
3/13/2011,2:24,0.32,0.34,-,0.16,0.16
3/13/2011,2:25,0.27,-,-,0.16,0.11
3/13/2011,2:26,0.2,-,-,0.16,0.04
3/13/2011,2:27,0.15,-,-,0.16,-0.01
3/13/2011,2:28,0.1,-,-,0.17,-0.07
3/13/2011,2:29,0.1,-,-,0.17,-0.07
3/13/2011,2:30,0.14,0.12,-,0.17,-0.03
3/13/2011,2:31,0.19,-,-,0.17,0.02
3/13/2011,2:32,0.29,-,-,0.17,0.12
3/13/2011,2:33,0.39,-,-,0.17,0.22
3/13/2011,2:34,0.41,-,-,0.17,0.24
3/13/2011,2:35,0.43,-,-,0.17,0.26
3/13/2011,2:36,0.41,0.41,-,0.17,0.24
3/13/2011,2:37,0.37,-,-,0.17,0.2
3/13/2011,2:38,0.3,-,-,0.17,0.13
3/13/2011,2:39,0.23,-,-,0.17,0.06
3/13/2011,2:40,0.14,-,-,0.18,-0.04
3/13/2011,2:41,0.07,-,-,0.18,-0.11
3/13/2011,2:42,0.01,0.04,-,0.18,-0.17
3/13/2011,2:43,-0.04,-,-,0.18,-0.22
3/13/2011,2:44,-0.01,-,-,0.18,-0.19
3/13/2011,2:45,0.03,-,-,0.18,-0.15
3/13/2011,2:46,0.05,-,-,0.19,-0.14
3/13/2011,2:47,0.1,-,-,0.19,-0.09
3/13/2011,2:48,0.14,0.12,-,0.19,-0.05
3/13/2011,2:49,0.14,-,-,0.19,-0.05
3/13/2011,2:50,0.12,-,-,0.19,-0.07
3/13/2011,2:51,0.08,-,-,0.19,-0.11
3/13/2011,2:52,0.04,-,-,0.2,-0.16
3/13/2011,2:53,0.03,-,-,0.2,-0.17
3/13/2011,2:54,0.01,0.02,-,0.2,-0.19
3/13/2011,2:55,0.01,-,-,0.2,-0.19
3/13/2011,2:56,0.08,-,-,0.2,-0.12
3/13/2011,2:57,0.18,-,-,0.2,-0.02
3/13/2011,2:58,0.27,-,-,0.21,0.06
3/13/2011,2:59,0.35,-,-,0.21,0.14
3/13/2011,3:00,0.43,0.39,-,0.21,0.22
3/13/2011,3:01,0.47,-,-,0.21,0.26
3/13/2011,3:02,0.5,-,-,0.21,0.29
3/13/2011,3:03,0.48,-,-,0.21,0.27
3/13/2011,3:04,0.46,-,-,0.22,0.24
3/13/2011,3:05,0.42,-,-,0.22,0.2
3/13/2011,3:06,0.37,0.4,-,0.22,0.15
3/13/2011,3:07,0.34,-,-,0.22,0.12
3/13/2011,3:08,0.33,-,-,0.22,0.11
3/13/2011,3:09,0.33,-,-,0.22,0.11
3/13/2011,3:10,0.29,-,-,0.23,0.06
3/13/2011,3:11,0.28,-,-,0.23,0.05
3/13/2011,3:12,0.22,0.24,-,0.23,-0.01
3/13/2011,3:13,0.15,-,-,0.23,-0.08
3/13/2011,3:14,0.14,-,-,0.23,-0.09
3/13/2011,3:15,0.1,-,-,0.23,-0.13
3/13/2011,3:16,0.05,-,-,0.23,-0.18
3/13/2011,3:17,0.01,-,-,0.23,-0.22
3/13/2011,3:18,-0.02,0,-,0.23,-0.25
3/13/2011,3:19,0,-,-,0.23,-0.23
3/13/2011,3:20,0.05,-,-,0.23,-0.18
3/13/2011,3:21,0.1,-,-,0.23,-0.13
3/13/2011,3:22,0.16,-,-,0.24,-0.08
3/13/2011,3:23,0.22,-,-,0.24,-0.02
3/13/2011,3:24,0.27,0.24,-,0.24,0.03
3/13/2011,3:25,0.3,-,-,0.24,0.06
3/13/2011,3:26,0.37,-,-,0.24,0.13
3/13/2011,3:27,0.42,-,-,0.24,0.18
3/13/2011,3:28,0.41,-,-,0.25,0.16
3/13/2011,3:29,0.39,-,-,0.25,0.14
3/13/2011,3:30,0.35,0.37,-,0.25,0.1
3/13/2011,3:31,0.34,-,-,0.25,0.09
3/13/2011,3:32,0.31,-,-,0.25,0.06
3/13/2011,3:33,0.29,-,-,0.25,0.04
3/13/2011,3:34,0.28,-,-,0.26,0.02
3/13/2011,3:35,0.27,-,-,0.26,0.01
3/13/2011,3:36,0.27,0.28,-,0.26,0.01
3/13/2011,3:37,0.3,-,-,0.26,0.04
3/13/2011,3:38,0.34,-,-,0.26,0.08
3/13/2011,3:39,0.36,-,-,0.26,0.1
3/13/2011,3:40,0.34,-,-,0.27,0.07
3/13/2011,3:41,0.33,-,-,0.27,0.06
3/13/2011,3:42,0.31,0.32,-,0.27,0.04
3/13/2011,3:43,0.31,-,-,0.27,0.04
3/13/2011,3:44,0.31,-,-,0.27,0.04
3/13/2011,3:45,0.33,-,-,0.27,0.06
3/13/2011,3:46,0.36,-,-,0.28,0.08
3/13/2011,3:47,0.37,-,-,0.28,0.09
3/13/2011,3:48,0.37,0.37,-,0.28,0.09
3/13/2011,3:49,0.36,-,-,0.28,0.08
3/13/2011,3:50,0.32,-,-,0.28,0.04
3/13/2011,3:51,0.28,-,-,0.28,0
3/13/2011,3:52,0.21,-,-,0.29,-0.08
3/13/2011,3:53,0.11,-,-,0.29,-0.18
3/13/2011,3:54,0.04,0.08,-,0.29,-0.25
3/13/2011,3:55,0,-,-,0.29,-0.29
3/13/2011,3:56,-0.02,-,-,0.29,-0.31
3/13/2011,3:57,0.01,-,-,0.29,-0.28
3/13/2011,3:58,0.08,-,-,0.3,-0.22
3/13/2011,3:59,0.17,-,-,0.3,-0.13
3/13/2011,4:00,0.25,0.22,-,0.3,-0.05
3/13/2011,4:01,0.37,-,-,0.3,0.07
3/13/2011,4:02,0.46,-,-,0.3,0.16
3/13/2011,4:03,0.54,-,-,0.3,0.24
3/13/2011,4:04,0.59,-,-,0.31,0.28
3/13/2011,4:05,0.6,-,-,0.31,0.29
3/13/2011,4:06,0.56,0.57,-,0.31,0.25
3/13/2011,4:07,0.51,-,-,0.31,0.2
3/13/2011,4:08,0.47,-,-,0.31,0.16
3/13/2011,4:09,0.41,-,-,0.31,0.1
3/13/2011,4:10,0.35,-,-,0.32,0.03
3/13/2011,4:11,0.32,-,-,0.32,0
3/13/2011,4:12,0.32,0.32,-,0.32,0
3/13/2011,4:13,0.31,-,-,0.32,-0.01
3/13/2011,4:14,0.35,-,-,0.32,0.03
3/13/2011,4:15,0.4,-,-,0.32,0.08
3/13/2011,4:16,0.43,-,-,0.33,0.1
3/13/2011,4:17,0.46,-,-,0.33,0.13
3/13/2011,4:18,0.43,0.44,-,0.33,0.1
3/13/2011,4:19,0.4,-,-,0.33,0.07
3/13/2011,4:20,0.33,-,-,0.33,0
3/13/2011,4:21,0.22,-,-,0.33,-0.11
3/13/2011,4:22,0.13,-,-,0.34,-0.21
3/13/2011,4:23,0.07,-,-,0.34,-0.27
3/13/2011,4:24,0.04,0.06,-,0.34,-0.3
3/13/2011,4:25,0.02,-,-,0.34,-0.32
3/13/2011,4:26,0.09,-,-,0.34,-0.25
3/13/2011,4:27,0.17,-,-,0.34,-0.17
3/13/2011,4:28,0.27,-,-,0.35,-0.08
3/13/2011,4:29,0.4,-,-,0.35,0.05
3/13/2011,4:30,0.48,0.43,-,0.35,0.13
3/13/2011,4:31,0.52,-,-,0.35,0.17
3/13/2011,4:32,0.54,-,-,0.35,0.19
3/13/2011,4:33,0.54,-,-,0.35,0.19
3/13/2011,4:34,0.51,-,-,0.36,0.15
3/13/2011,4:35,0.5,-,-,0.36,0.14
3/13/2011,4:36,0.54,0.52,-,0.36,0.18
3/13/2011,4:37,0.56,-,-,0.36,0.2
3/13/2011,4:38,0.6,-,-,0.36,0.24
3/13/2011,4:39,0.64,-,-,0.36,0.28
3/13/2011,4:40,0.66,-,-,0.37,0.29
3/13/2011,4:41,0.65,-,-,0.37,0.28
3/13/2011,4:42,0.58,0.6,-,0.37,0.21
3/13/2011,4:43,0.46,-,-,0.37,0.09
3/13/2011,4:44,0.34,-,-,0.37,-0.03
3/13/2011,4:45,0.23,-,-,0.37,-0.14
3/13/2011,4:46,0.12,-,-,0.38,-0.26
3/13/2011,4:47,0.02,-,-,0.38,-0.36
3/13/2011,4:48,-0.01,0.02,-,0.38,-0.39
3/13/2011,4:49,0.02,-,-,0.38,-0.36
3/13/2011,4:50,0.11,-,-,0.38,-0.27
3/13/2011,4:51,0.25,-,-,0.38,-0.13
3/13/2011,4:52,0.39,-,-,0.39,0
3/13/2011,4:53,0.53,-,-,0.39,0.14
3/13/2011,4:54,0.62,0.57,-,0.39,0.23
3/13/2011,4:55,0.67,-,-,0.39,0.28
3/13/2011,4:56,0.66,-,-,0.39,0.27
3/13/2011,4:57,0.64,-,-,0.39,0.25
3/13/2011,4:58,0.6,-,-,0.4,0.2
3/13/2011,4:59,0.52,-,-,0.4,0.12
3/13/2011,5:00,0.47,0.49,-,0.4,0.07
3/13/2011,5:01,0.39,-,-,0.4,-0.01
3/13/2011,5:02,0.33,-,-,0.4,-0.07
3/13/2011,5:03,0.33,-,-,0.4,-0.07
3/13/2011,5:04,0.36,-,-,0.41,-0.05
3/13/2011,5:05,0.41,-,-,0.41,0
3/13/2011,5:06,0.46,0.44,-,0.41,0.05
3/13/2011,5:07,0.53,-,-,0.41,0.12
3/13/2011,5:08,0.57,-,-,0.41,0.16
3/13/2011,5:09,0.59,-,-,0.41,0.18
3/13/2011,5:10,0.56,-,-,0.42,0.14
3/13/2011,5:11,0.5,-,-,0.42,0.08
3/13/2011,5:12,0.43,0.46,-,0.42,0.01
3/13/2011,5:13,0.36,-,-,0.42,-0.06
3/13/2011,5:14,0.28,-,-,0.42,-0.14
3/13/2011,5:15,0.24,-,-,0.42,-0.18
3/13/2011,5:16,0.25,-,-,0.43,-0.18
3/13/2011,5:17,0.29,-,-,0.43,-0.14
3/13/2011,5:18,0.33,0.31,-,0.43,-0.1
3/13/2011,5:19,0.4,-,-,0.43,-0.03
3/13/2011,5:20,0.47,-,-,0.43,0.04
3/13/2011,5:21,0.52,-,-,0.43,0.09
3/13/2011,5:22,0.56,-,-,0.44,0.12
3/13/2011,5:23,0.54,-,-,0.44,0.1
3/13/2011,5:24,0.49,0.52,-,0.44,0.05
3/13/2011,5:25,0.49,-,-,0.44,0.05
3/13/2011,5:26,0.47,-,-,0.44,0.03
3/13/2011,5:27,0.44,-,-,0.44,0
3/13/2011,5:28,0.42,-,-,0.45,-0.03
3/13/2011,5:29,0.36,-,-,0.45,-0.09
3/13/2011,5:30,0.33,0.35,-,0.45,-0.12
3/13/2011,5:31,0.33,-,-,0.45,-0.12
3/13/2011,5:32,0.36,-,-,0.45,-0.09
3/13/2011,5:33,0.38,-,-,0.45,-0.07
3/13/2011,5:34,0.45,-,-,0.46,-0.01
3/13/2011,5:35,0.51,-,-,0.46,0.05
3/13/2011,5:36,0.56,0.54,-,0.46,0.1
3/13/2011,5:37,0.64,-,-,0.46,0.18
3/13/2011,5:38,0.69,-,-,0.46,0.23
3/13/2011,5:39,0.72,-,-,0.46,0.26
3/13/2011,5:40,0.71,-,-,0.47,0.24
3/13/2011,5:41,0.67,-,-,0.47,0.2
3/13/2011,5:42,0.61,0.64,-,0.47,0.14
3/13/2011,5:43,0.55,-,-,-,-
